precinct,Count
Sedgwick|0215|0215,2881
Sedgwick|0216|0216,1551
Sedgwick|0217|0217,1922
Sedgwick|0218|0218,3325
Sedgwick|0221|0221,1175
Sedgwick|0222|0222,1145
Sedgwick|0223|0223,1765
Sedgwick|0224|0224,3351
Sedgwick|0225|0225,3618
Sedgwick|0226|0226,2216
Sedgwick|0227|0227,1505
Sedgwick|0228|0228,2555
Sedgwick|0230|0230,90
Sedgwick|0233|0233,811
Sedgwick|0235|0235,571
Sedgwick|0236|0236,1099
Sedgwick|0238|0238,217
Sedgwick|0239|0239,98
Sedgwick|0240|0240,339
Sedgwick|0241|0241,183
Sedgwick|0242|0242,334
Sedgwick|0243|0243,54
Sedgwick|0245|0245,5
Sedgwick|0246|0246,242
Sedgwick|0247|0247,444
Sedgwick|0248|0248,51
Sedgwick|0249|0249,1577
Sedgwick|0250|0250,746
Sedgwick|0251|0251,664
Sedgwick|0252|0252,746
Sedgwick|0257|0257,1
Sedgwick|0301|0301,984
Sedgwick|0302|0302,2036
Sedgwick|0303|0303,1031
Sedgwick|0304|0304,851
Sedgwick|0305|0305,474
Sedgwick|0306|0306,2243
Sedgwick|0307|0307,1542
Sedgwick|0308|0308,1787
Sedgwick|0309|0309,178
Sedgwick|0310|0310,1923
Sedgwick|0312|0312,909
Sedgwick|0313|0313,2424
Sedgwick|0314|0314,2085
Sedgwick|0315|0315,1816
Sedgwick|0316|0316,1155
Sedgwick|0317|0317,21
Sedgwick|0318|0318,245
Sedgwick|0319|0319,564
Sedgwick|0320|0320,686
Sedgwick|0321|0321,85
Sedgwick|0324|0324,939
Sedgwick|0325|0325,1150
Sedgwick|0326|0326,182
Sedgwick|0328|0328,134
Sedgwick|0330|0330,1593
Sedgwick|0331|0331,381
Sedgwick|0332|0332,850
Sedgwick|0333|0333,1170
Sedgwick|0334|0334,832
Sedgwick|0335|0335,663
Sedgwick|0336|0336,268
Sedgwick|0339|0339,1949
Sedgwick|0401|0401,1091
Sedgwick|0402|0402,834
Sedgwick|0403|0403,1015
Sedgwick|0404|0404,2613
Sedgwick|0405|0405,1518
Sedgwick|0406|0406,1649
Sedgwick|0407|0407,212
Sedgwick|0408|0408,1732
Sedgwick|0409|0409,944
Sedgwick|0410|0410,2187
Sedgwick|0411|0411,1
Sedgwick|0412|0412,3561
Sedgwick|0413|0413,2426
Sedgwick|0414|0414,916
Sedgwick|0416|0416,1164
Sedgwick|0417|0417,1322
Sedgwick|0418|0418,1809
Sedgwick|0419|0419,1249
Sedgwick|0420|0420,1693
Sedgwick|0422|0422,1165
Sedgwick|0423|0423,1674
Sedgwick|0424|0424,813
Sedgwick|0425|0425,2540
Sedgwick|0426|0426,199
Sedgwick|0429|0429,988
Sedgwick|0431|0431,22
Sedgwick|0433|0433,733
Sedgwick|0434|0434,2
Sedgwick|0437|0437,965
Sedgwick|0439|0439,6
Sedgwick|0444|0444,151
Sedgwick|0445|0445,746
Sedgwick|0446|0446,231
Sedgwick|0447|0447,295
Sedgwick|0448|0448,125
Sedgwick|0449|0449,635
Sedgwick|0503|0503,2356
Sedgwick|0504|0504,1594
Sedgwick|0506|0506,2025
Sedgwick|0507|0507,1843
Sedgwick|0508|0508,1681
Sedgwick|0509|0509,1617
Sedgwick|0510|0510,1982
Sedgwick|0512|0512,4082
Sedgwick|0513|0513,1818
Sedgwick|0514|0514,2416
Sedgwick|0515|0515,2025
Sedgwick|0516|0516,1230
Sedgwick|0517|0517,1261
Sedgwick|0518|0518,1583
Sedgwick|0519|0519,1836
Sedgwick|0522|0522,1564
Sedgwick|0523|0523,1542
Sedgwick|0524|0524,2421
Sedgwick|0525|0525,1832
Sedgwick|0526|0526,2046
Sedgwick|0527|0527,2037
Sedgwick|0528|0528,2
Sedgwick|0530|0530,1972
Sedgwick|0531|0531,2768
Sedgwick|0534|0534,233
Sedgwick|0539|0539,1805
Sedgwick|0541|0541,3
Sedgwick|0544|0544,186
Sedgwick|0545|0545,715
Sedgwick|0552|0552,1
Sedgwick|0601|0601,2688
Sedgwick|0602|0602,2365
Sedgwick|0603|0603,662
Sedgwick|0604|0604,2150
Sedgwick|0605|0605,814
Sedgwick|0606|0606,726
Sedgwick|0607|0607,2018
Sedgwick|0608|0608,1822
Sedgwick|0609|0609,2545
Sedgwick|0610|0610,1743
Sedgwick|0611|0611,1252
Sedgwick|0612|0612,2213
Sedgwick|0613|0613,1813
Sedgwick|0614|0614,1198
Sedgwick|0615|0615,3098
Sedgwick|0616|0616,1439
Sedgwick|0617|0617,1001
Sedgwick|0618|0618,736
Sedgwick|0619|0619,1830
Sedgwick|0621|0621,574
Sedgwick|0622|0622,2107
Sedgwick|0623|0623,2086
Sedgwick|0624|0624,210
Sedgwick|0626|0626,18
Sedgwick|0627|0627,124
Sedgwick|0629|0629,55
Sedgwick|0630|0630,4
Sedgwick|0632|0632,765
Sedgwick|0633|0633,819
Sedgwick|0634|0634,301
Sedgwick|AF|AF,1164
Sedgwick|AT01|AT01,24
Sedgwick|AT02|AT02,116
Sedgwick|AT03|AT03,765
Sedgwick|AT05|AT05,313
Sedgwick|AT06|AT06,103
Sedgwick|AT07|AT07,7
Sedgwick|AT08|AT08,93
Sedgwick|AT12|AT12,63
Sedgwick|AT13|AT13,4
Sedgwick|AT15|AT15,10
Sedgwick|AT16|AT16,2
Sedgwick|AT22|AT22,148
Sedgwick|BA01|BA01,2145
Sedgwick|BA02|BA02,1822
Sedgwick|BA03|BA03,2770
Sedgwick|BA04|BA04,3
Sedgwick|DB11|DB11,1066
Sedgwick|DB12|DB12,1315
Sedgwick|DB124|DB124,437
Sedgwick|DB13|DB13,1
Sedgwick|DB14|DB14,1198
Sedgwick|DB19|DB19,1
Sedgwick|DB211|DB211,957
Sedgwick|DB22|DB22,1634
Sedgwick|DB23|DB23,2032
Sedgwick|DB31|DB31,475
Sedgwick|DB315|DB315,41
Sedgwick|DB32|DB32,1287
Sedgwick|DB321|DB321,1051
Sedgwick|DB325|DB325,134
Sedgwick|DB326|DB326,192
Sedgwick|DB341|DB341,91
Sedgwick|DB345|DB345,3
Sedgwick|DB36|DB36,991
Sedgwick|DB37|DB37,304
Sedgwick|DB38|DB38,16
Sedgwick|DB41|DB41,809
Sedgwick|DB42|DB42,1564
Sedgwick|DB433|DB433,64
Sedgwick|DB434|DB434,9
Sedgwick|DB436|DB436,789
Sedgwick|DB437|DB437,60
Sedgwick|DB440|DB440,1280
Sedgwick|DL03|DL03,1
Sedgwick|DL04|DL04,2
Sedgwick|DL10|DL10,3
Sedgwick|EA|EA,815
Sedgwick|ER|ER,72
Sedgwick|GA|GA,1492
Sedgwick|GD|GD,496
Sedgwick|GN01|GN01,1104
Sedgwick|GN09|GN09,2
Sedgwick|GN10|GN10,2
Sedgwick|GN13|GN13,2
Sedgwick|GO|GO,1792
Sedgwick|GO01|GO01,1
Sedgwick|GO02|GO02,86
Sedgwick|GO04|GO04,159
Sedgwick|GO05|GO05,1620
Sedgwick|GR|GR,694
Sedgwick|GY01|GY01,2135
Sedgwick|GY02|GY02,286
Sedgwick|GY03|GY03,72
Sedgwick|GY04|GY04,95
Sedgwick|GY07|GY07,251
Sedgwick|GY08|GY08,125
Sedgwick|HA11|HA11,1323
Sedgwick|HA13|HA13,2
Sedgwick|HA15|HA15,1
Sedgwick|HA17|HA17,453
Sedgwick|HA21|HA21,1201
Sedgwick|HA24|HA24,93
Sedgwick|HA25|HA25,31
Sedgwick|HA27|HA27,465
Sedgwick|HA31|HA31,1405
Sedgwick|HA33|HA33,106
Sedgwick|HA35|HA35,176
Sedgwick|HA41|HA41,1151
Sedgwick|HA42|HA42,532
Sedgwick|IL01|IL01,1501
Sedgwick|KE01|KE01,2
Sedgwick|KE02|KE02,15
Sedgwick|KE03|KE03,1296
Sedgwick|KE04|KE04,53
Sedgwick|KE07|KE07,15
Sedgwick|KE08|KE08,4
Sedgwick|KE10|KE10,6
Sedgwick|KE17|KE17,1
Sedgwick|KE19|KE19,6
Sedgwick|KE21|KE21,18
Sedgwick|KE26|KE26,7
Sedgwick|LI|LI,398
Sedgwick|MI01|MI01,1573
Sedgwick|MI02|MI02,637
Sedgwick|MI03|MI03,4
Sedgwick|MI05|MI05,3
Sedgwick|MI07|MI07,35
Sedgwick|MI08|MI08,35
Sedgwick|MI09|MI09,332
Sedgwick|MI12|MI12,2
Sedgwick|MI14|MI14,136
Sedgwick|MI20|MI20,3
Sedgwick|MI22|MI22,2
Sedgwick|MI26|MI26,23
Sedgwick|MO|MO,1853
Sedgwick|MV01|MV01,940
Sedgwick|MV02|MV02,2668
Sedgwick|MV05|MV05,3
Sedgwick|MV06|MV06,133
Sedgwick|MV14|MV14,2
Sedgwick|NI|NI,1914
Sedgwick|NI01|NI01,371
Sedgwick|OH01|OH01,1018
Sedgwick|PA01|PA01,202
Sedgwick|PA02|PA02,265
Sedgwick|PA05|PA05,2082
Sedgwick|PA06|PA06,89
Sedgwick|PA09|PA09,5
Sedgwick|PA10|PA10,2
Sedgwick|PA11|PA11,2
Sedgwick|PA12|PA12,2
Sedgwick|PA14|PA14,1862
Sedgwick|PA15|PA15,342
Sedgwick|PA16|PA16,17
Sedgwick|PA17|PA17,1
Sedgwick|PC11|PC11,209
Sedgwick|PC13|PC13,449
Sedgwick|PC16|PC16,2
Sedgwick|PC17|PC17,2
Sedgwick|PC18|PC18,392
Sedgwick|PC19|PC19,161
Sedgwick|PC21|PC21,1168
Sedgwick|PC23|PC23,346
Sedgwick|PC31|PC31,1125
Sedgwick|PC32|PC32,245
Sedgwick|PC41|PC41,693
Sedgwick|PC43|PC43,497
Sedgwick|PC44|PC44,51
Sedgwick|PC45|PC45,278
Sedgwick|PY01|PY01,1111
Sedgwick|RI01|RI01,31
Sedgwick|RI03|RI03,369
Sedgwick|RI06|RI06,182
Sedgwick|RI07|RI07,929
Sedgwick|RI13|RI13,5
Sedgwick|RI14|RI14,47
Sedgwick|RI15|RI15,501
Sedgwick|RI16|RI16,4
Sedgwick|RO01|RO01,682
Sedgwick|RO03|RO03,448
Sedgwick|RO04|RO04,14
Sedgwick|SA01|SA01,1564
Sedgwick|SA02|SA02,775
Sedgwick|SA03|SA03,56
Sedgwick|SA04|SA04,36
Sedgwick|SA05|SA05,377
Sedgwick|SE|SE,119
Sedgwick|SH|SH,1421
Sedgwick|UN01|UN01,1794
Sedgwick|UN02|UN02,313
Sedgwick|VA|VA,793
Sedgwick|VC11|VC11,1210
Sedgwick|VC21|VC21,1152
Sedgwick|VC31|VC31,1110
Sedgwick|VC32|VC32,40
Sedgwick|VC33|VC33,5
Sedgwick|VC41|VC41,1196
Sedgwick|VC42|VC42,333
Sedgwick|VC44|VC44,14
Sedgwick|VI|VI,363
Sedgwick|WA01|WA01,87
Sedgwick|WA02|WA02,365
Sedgwick|WA03|WA03,14
Sedgwick|WA05|WA05,1
Sedgwick|WA08|WA08,2
Sedgwick|WA09|WA09,3
Sedgwick|WA11|WA11,2
Sedgwick|WA12|WA12,2
Sedgwick|WA13|WA13,38
Seward|Fargo Township 1|300001,89
Seward|Fargo Township 2|300002,59
Seward|Fargo Township 3|300003,23
Seward|Fargo Township 4|300004,330
Seward|Kismet City|200002,217
Seward|Liberal Township 1|800001,139
Seward|Liberal Township 2|800002,59
Seward|Liberal Township 3|800003,86
Seward|Liberal Township 4|800004,74
Seward|Liberal Township 5|800005,56
Seward|Seward Township 1|1200001,40
Seward|Seward Township 2|1200002,55
Seward|Seward Township 3|1200003,26
Seward|Ward 1 Precicnt 1|110001,997
Seward|Ward 1 Precinct 2|110002,1682
Seward|Ward 1 Precint 3|110003,1066
Seward|Ward 2|12,961
Seward|Ward 3|13,1050
Seward|Ward 4|14,585
Seward|Ward 5|15,583
Seward|Ward 6 Precinct 1|160001,1477
Seward|Ward 6 Precinct 2|160002,1223
Shawnee|Aldersgate - Mission|0085,330
Shawnee|Apache - Soldier|0030,701
Shawnee|Buffalo - Auburn|0074,668
Shawnee|Central Mission - Mission|0091,787
Shawnee|Central Pauline - Topeka|0055,158
Shawnee|Cheyenne - Tecumseh|0048,749
Shawnee|City of Auburn - Auburn|0072,776
Shawnee|Croco - Tecumseh|0017,3
Shawnee|Cullen - Williamsport|0064,759
Shawnee|Deer Creek - Topeka|0052,28
Shawnee|Dover - Dover|0081,552
Shawnee|East Peck - Tecumseh|0046,441
Shawnee|East Rossville - Rossville|0001,679
Shawnee|East Silver Lake - Silver Lake|0009,832
Shawnee|East Soldier - Soldier|0036,784
Shawnee|East Wichita - Soldier|0031,1054
Shawnee|Elmont - Soldier|0033,1081
Shawnee|Forbes - Williamsport|0062,85
Shawnee|Fox - Soldier|0032,814
Shawnee|Gaillardia - Mission|0080,813
Shawnee|Grove - Grove|0012,555
Shawnee|Ichabod Washburn - Mission|0083,12
Shawnee|Indian Hills - Mission|0094,654
Shawnee|Indianola - Soldier|0029,744
Shawnee|Iroquois - Soldier|0026,947
Shawnee|Kaw - Tecumseh|0044,715
Shawnee|Kilmer - Soldier|0034,220
Shawnee|Kingston - Williamsport|0066,193
Shawnee|Kiowa - Tecumseh|0047,980
Shawnee|Kiro - Menoken|0014,711
Shawnee|Little Muddy Creek - Soldier|0022,453
Shawnee|Meadowlark - Auburn|0073,925
Shawnee|Messhoss Creek - Menoken|0015,534
Shawnee|Montara - Williamsport|0063,727
Shawnee|N Central Monmouth - Monmouth|0059,376
Shawnee|North Mission - Mission|0089,178
Shawnee|North Tecumseh - Tecumseh|0041,647
Shawnee|Northeast Monmouth - Monmouth|0057,741
Shawnee|Northwest Monmouth - Monmouth|0056,540
Shawnee|Pauline - Topeka|0053,265
Shawnee|Pawnee - Tecumseh|0043,753
Shawnee|Peck - Tecumseh|0045,441
Shawnee|Ponca - Tecumseh|0049,427
Shawnee|Pottawatomie - Soldier|0039,813
Shawnee|Rochester - Soldier|0035,705
Shawnee|Sac - Soldier|0024,821
Shawnee|Sherman - Soldier|0025,701
Shawnee|Sherwood - Mission|0092,561
Shawnee|Sioux - Soldier|0038,635
Shawnee|South Mission - Mission|0090,500
Shawnee|South Monmouth - Monmouth|0058,932
Shawnee|South Sherwood - Mission|0093,584
Shawnee|South Tecumseh - Tecumseh|0042,587
Shawnee|Stinson Creek - Tecumseh|0040,269
Shawnee|Sunflower - Mission|0086,1128
Shawnee|Urban Hills - Soldier|0021,18
Shawnee|Vaquero - Mission|0096,454
Shawnee|Verbena - Mission|0099,113
Shawnee|Wakarusa - Williamsport|0065,716
Shawnee|Ward Pct 0101|0101,496
Shawnee|Ward Pct 0102|0102,485
Shawnee|Ward Pct 0103|0103,415
Shawnee|Ward Pct 0104|0104,586
Shawnee|Ward Pct 0105|0105,842
Shawnee|Ward Pct 0106|0106,949
Shawnee|Ward Pct 0107|0107,3
Shawnee|Ward Pct 0109|0109,2
Shawnee|Ward Pct 0201|0201,546
Shawnee|Ward Pct 0202|0202,432
Shawnee|Ward Pct 0203|0203,437
Shawnee|Ward Pct 0204|0204,427
Shawnee|Ward Pct 0205|0205,374
Shawnee|Ward Pct 0206|0206,495
Shawnee|Ward Pct 0207|0207,357
Shawnee|Ward Pct 0208|0208,421
Shawnee|Ward Pct 0209|0209,553
Shawnee|Ward Pct 0210|0210,519
Shawnee|Ward Pct 0211|0211,436
Shawnee|Ward Pct 0301|0301,512
Shawnee|Ward Pct 0302|0302,408
Shawnee|Ward Pct 0303|0303,474
Shawnee|Ward Pct 0304|0304,469
Shawnee|Ward Pct 0305|0305,350
Shawnee|Ward Pct 0306|0306,376
Shawnee|Ward Pct 0307|0307,532
Shawnee|Ward Pct 0308|0308,430
Shawnee|Ward Pct 0309|0309,616
Shawnee|Ward Pct 0310|0310,61
Shawnee|Ward Pct 0401|0401,478
Shawnee|Ward Pct 0402|0402,701
Shawnee|Ward Pct 0403|0403,399
Shawnee|Ward Pct 0404|0404,678
Shawnee|Ward Pct 0406|0406,591
Shawnee|Ward Pct 0407|0407,370
Shawnee|Ward Pct 0408|0408,529
Shawnee|Ward Pct 0409|0409,508
Shawnee|Ward Pct 0410|0410,540
Shawnee|Ward Pct 0411|0411,141
Shawnee|Ward Pct 0414|0414,58
Shawnee|Ward Pct 0415|0415,327
Shawnee|Ward Pct 0501|0501,436
Shawnee|Ward Pct 0502|0502,487
Shawnee|Ward Pct 0503|0503,451
Shawnee|Ward Pct 0504|0504,454
Shawnee|Ward Pct 0505|0505,527
Shawnee|Ward Pct 0506|0506,447
Shawnee|Ward Pct 0507|0507,421
Shawnee|Ward Pct 0508|0508,363
Shawnee|Ward Pct 0509|0509,685
Shawnee|Ward Pct 0510|0510,713
Shawnee|Ward Pct 0511|0511,668
Shawnee|Ward Pct 0514|0514,431
Shawnee|Ward Pct 0515|0515,196
Shawnee|Ward Pct 0591|0591,218
Shawnee|Ward Pct 0601|0601,481
Shawnee|Ward Pct 0602|0602,593
Shawnee|Ward Pct 0603|0603,511
Shawnee|Ward Pct 0604|0604,636
Shawnee|Ward Pct 0605|0605,517
Shawnee|Ward Pct 0606|0606,425
Shawnee|Ward Pct 0607|0607,413
Shawnee|Ward Pct 0608|0608,667
Shawnee|Ward Pct 0609|0609,1411
Shawnee|Ward Pct 0701|0701,470
Shawnee|Ward Pct 0702|0702,524
Shawnee|Ward Pct 0703|0703,549
Shawnee|Ward Pct 0704|0704,543
Shawnee|Ward Pct 0705|0705,420
Shawnee|Ward Pct 0706|0706,403
Shawnee|Ward Pct 0707|0707,435
Shawnee|Ward Pct 0709|0709,359
Shawnee|Ward Pct 0710|0710,426
Shawnee|Ward Pct 0711|0711,618
Shawnee|Ward Pct 0801|0801,477
Shawnee|Ward Pct 0802|0802,494
Shawnee|Ward Pct 0803|0803,557
Shawnee|Ward Pct 0804|0804,554
Shawnee|Ward Pct 0805|0805,739
Shawnee|Ward Pct 0806|0806,386
Shawnee|Ward Pct 0807|0807,493
Shawnee|Ward Pct 0808|0808,428
Shawnee|Ward Pct 0809|0809,525
Shawnee|Ward Pct 0810|0810,395
Shawnee|Ward Pct 0811|0811,573
Shawnee|Ward Pct 0901|0901,135
Shawnee|Ward Pct 0902|0902,436
Shawnee|Ward Pct 0903|0903,702
Shawnee|Ward Pct 0904|0904,567
Shawnee|Ward Pct 0905|0905,596
Shawnee|Ward Pct 0906|0906,624
Shawnee|Ward Pct 0908|0908,910
Shawnee|Ward Pct 0909|0909,396
Shawnee|Ward Pct 0910|0910,861
Shawnee|Ward Pct 0911|0911,440
Shawnee|Ward Pct 0912|0912,274
Shawnee|Ward Pct 1001|1001,564
Shawnee|Ward Pct 1002|1002,406
Shawnee|Ward Pct 1003|1003,825
Shawnee|Ward Pct 1004|1004,535
Shawnee|Ward Pct 1005|1005,474
Shawnee|Ward Pct 1006|1006,407
Shawnee|Ward Pct 1007|1007,529
Shawnee|Ward Pct 1008|1008,501
Shawnee|Ward Pct 1009|1009,362
Shawnee|Ward Pct 1010|1010,554
Shawnee|Ward Pct 1011|1011,821
Shawnee|Ward Pct 1013|1013,60
Shawnee|Ward Pct 1014|1014,570
Shawnee|Ward Pct 1101|1101,387
Shawnee|Ward Pct 1102|1102,503
Shawnee|Ward Pct 1103|1103,443
Shawnee|Ward Pct 1104|1104,636
Shawnee|Ward Pct 1105|1105,526
Shawnee|Ward Pct 1106|1106,545
Shawnee|Ward Pct 1107|1107,565
Shawnee|Ward Pct 1108|1108,512
Shawnee|Ward Pct 1109|1109,570
Shawnee|Ward Pct 1110|1110,372
Shawnee|Ward Pct 1201|1201,586
Shawnee|Ward Pct 1202|1202,526
Shawnee|Ward Pct 1203|1203,532
Shawnee|Ward Pct 1204|1204,601
Shawnee|Ward Pct 1205|1205,508
Shawnee|Ward Pct 1206|1206,707
Shawnee|Ward Pct 1207|1207,748
Shawnee|Ward Pct 1208|1208,615
Shawnee|Ward Pct 1209|1209,973
Shawnee|Ward Pct 1211|1211,866
Shawnee|Ward Pct 1213|1213,586
Shawnee|Ward Pct 1214|1214,546
Shawnee|Ward Pct 1215|1215,919
Shawnee|Ward Pct 1216|1216,1067
Shawnee|Ward Pct 1217|1217,8
Shawnee|Ward Pct 1219|1219,114
Shawnee|Ward Pct 1220|1220,723
Shawnee|Ward Pct 1231|1231,421
Shawnee|Ward Pct 1301|1301,2
Shawnee|Ward Pct 1302|1302,284
Shawnee|Ward Pct 1305|1305,47
Shawnee|Ward Pct 1306|1306,203
Shawnee|Ward Pct 1308|1308,12
Shawnee|Ward Pct 1309|1309,168
Shawnee|Ward Pct 1312|1312,974
Shawnee|Ward Pct 1321|1321,152
Shawnee|Ward Pct 1322|1322,136
Shawnee|Ward Pct 1330|1330,358
Shawnee|Ward Pct 1401|1401,928
Shawnee|Ward Pct 1402|1402,837
Shawnee|Ward Pct 1403|1403,449
Shawnee|Ward Pct 1404|1404,1119
Shawnee|Ward Pct 1405|1405,504
Shawnee|Ward Pct 1501|1501,868
Shawnee|Ward Pct 1502|1502,544
Shawnee|Ward Pct 1503|1503,75
Shawnee|Washburn - Mission|0087,830
Shawnee|West Potter - Topeka|0054,103
Shawnee|West Rossville - Rossville|0002,554
Shawnee|West Silver Lake - Silver Lake|0010,542
Shawnee|West Wichita - Soldier|0028,584
Shawnee|Whitfield - Soldier|0037,601
Shawnee|Willard - Dover|0082,502
Shawnee|York - Mission|0095,672
Shawnee|York Outer - Mission|0097,72
Shawnee|Yucca - Mission|0084,256
Sheridan|Precinct 1101|1101,491
Sheridan|Precinct 1102|1102,353
Sheridan|Precinct 2201|2201,147
Sheridan|Precinct Ad3|AD3,8
Sheridan|Precinct Bl4|BL4,28
Sheridan|Precinct Bo5|BO5,26
Sheridan|Precinct Es9|ES9,39
Sheridan|Precinct Ke101|KE101,63
Sheridan|Precinct Ke102|KE102,66
Sheridan|Precinct Lo6|LO6,72
Sheridan|Precinct Pa7|PA7,79
Sheridan|Precinct Pd8|PD8,51
Sheridan|Precinct Sh201|SH201,55
Sheridan|Precinct Soc|SOC,135
Sheridan|Precinct Spd|SPD,63
Sheridan|Precinct Une|UNE,24
Sheridan|Precinct Vaf|VAF,80
Sheridan|Precinct Wsa|WSA,52
Sherman|Grant Township|51,47
Sherman|Iowa Township|52,19
Sherman|Itasca Township|53,220
Sherman|Kanorado City|25,84
Sherman|Lincoln Township|54,58
Sherman|Llanos Township|55,30
Sherman|Logan Township|56,166
Sherman|McPherson Township|57,22
Sherman|Shermanville Township|58,25
Sherman|Smoky Township|59,51
Sherman|Stateline Township|60,41
Sherman|Union Township|61,40
Sherman|Voltaire Township|62,134
Sherman|Ward Four|14,846
Sherman|Ward One|11,812
Sherman|Ward Three|13,526
Sherman|Ward Two|12,597
Sherman|Washington Township|63,60
Smith|Athol City|1A5201,30
Smith|Banner Township|BA0201,50
Smith|Beaver Township|BE0401,34
Smith|Blaine Township|BL0601,31
Smith|Cedar City|2C5401,22
Smith|Cedar Township|CD0801,63
Smith|Center III Township|CE1003,50
Smith|Center IV Township|CE1004,83
Smith|Cora Township|CO1201,22
Smith|Crystal Plains Township|CP1401,15
Smith|Dor 110 Township|DO1602,22
Smith|Dor 237 Township|DO1601,2
Smith|Dor 392 Township|DO1604,3
Smith|Garfield 237 Township|GA1801,6
Smith|Garfield 392 Township|GA1802,23
Smith|Gaylord City|3G5601,67
Smith|German Township|GE2001,23
Smith|Harlan Township|HA2201,61
Smith|Harvey 110 Township|HV2602,10
Smith|Harvey 237 Township|HV2601,55
Smith|Houston 237 Township|HO2401,32
Smith|Kensington City|4K5801,309
Smith|Lane 110 Township|LA2802,26
Smith|Lane 237 Township|LA2801,30
Smith|Lebanon City I|5L6001,144
Smith|Lincoln 237 Township|LI3001,2
Smith|Lincoln 272 Township|LI3002,38
Smith|Logan Township|LO3201,20
Smith|Martin 110 Township|MA3402,10
Smith|Martin 237 Township|MA3401,10
Smith|Oak Township I|OA3601,58
Smith|Pawnee Township|PA3801,29
Smith|Pleasant 110 Township|PL4002,8
Smith|Pleasant 237 Township|PL4001,17
Smith|Smith Center City I|6S6201,432
Smith|Smith Center City II|6S6202,515
Smith|Smith Center City III|6S6203,257
Smith|Swan Township|SW4201,24
Smith|Valley 110 Township (Old 324)|VA4403,3
Smith|Valley 110 Township|VA4402,41
Smith|Valley 237 Township|VA4401,3
Smith|Washington Township|WA4601,38
Smith|Webster Township|WE4801,42
Smith|White Rock Township|WR5001,23
Stafford|Albano 051|051,30
Stafford|Byron 052|052,40
Stafford|Clear Creek 053|053,22
Stafford|Cleveland 054|054,46
Stafford|Douglas 057|057,85
Stafford|E Cooper 055|055,33
Stafford|E St John 003|003,333
Stafford|Fairview 058|058,58
Stafford|Farmington 059|059,253
Stafford|Hayes 060|060,132
Stafford|Lincoln 061|061,63
Stafford|N Seward 067|067,102
Stafford|N Stafford  001|001,331
Stafford|Ohio 062|062,63
Stafford|Putnam 063|063,15
Stafford|Richland 065|065,35
Stafford|Rose Valley 066|066,36
Stafford|S Seward 068|068,39
Stafford|S St John 010|010,185
Stafford|S Stafford 002|002,318
Stafford|Union 071|071,16
Stafford|W Cooper 056|056,48
Stafford|W St John 004|004,296
Stafford|York 072|072,33
Stanton|Big Bow|000,138
Stanton|Manter|001,152
Stanton|Stanton|002,756
Stevens|Banner|Banner,100
Stevens|Center 1|Center,33
Stevens|Center 2|Center2,247
Stevens|Harmony|Harmony,68
Stevens|Hugoton 1|Hugoton,496
Stevens|Hugoton 2|Hugoto2,824
Stevens|Hugoton 3|Hugoto3,901
Stevens|Moscow|Moscow,357
Stevens|Pioneer|Pioneer,35
Stevens|Voorhees|Voorhee,117
Stevens|West Center|WCenter,101
Sumner|Argonia City|100,339
Sumner|Avon Twnshp|A100,234
Sumner|Belle Plaine City|200,1089
Sumner|Belle Plaine Twnshp H 79|A200,1235
Sumner|Belle Plaine Twnshp H 82|A200A,8
Sumner|Belle Plaine Twnshp H79 Part A|A200B,1
Sumner|Belle Plaine Twnshp H82 Pt A|A200D,1
Sumner|Bluff Twnshp|A300,44
Sumner|Caldwell Twnshp|A400,107
Sumner|Caldwell Ward 1|310,254
Sumner|Caldwell Ward 2|320,511
Sumner|Chikaskia Twnshp|A500,46
Sumner|Conway Springs (Conway Twnshp)|400,556
Sumner|Conway Sprngs (Springdale)|1000,242
Sumner|Conway Twnshp H79|A600,197
Sumner|Conway Twshp H116|A600A,77
Sumner|Creek Twnshp|A700,145
Sumner|Dixon Twnshp|A800,131
Sumner|Downs Twnshp H79|A900A,80
Sumner|Downs Twnshp H80|A900,43
Sumner|Eden Twnshp H79|B100,318
Sumner|Eden Twshp H116|B100A,27
Sumner|Falls Twnshp|B200,127
Sumner|Geuda Springs City|500,98
Sumner|Gore Twnshp H 79|B300,357
Sumner|Gore Twnshp H 82|B300A,191
Sumner|Gore Twp H82-32|B300B,253
Sumner|Greene Twnshp|B400,58
Sumner|Guelph Twnshp|B500,123
Sumner|Harmon Twnshp|B600,239
Sumner|Hunnewell City|600,44
Sumner|Illinois Twnshp|B700,127
Sumner|Jackson Twnshp H79|B800A,22
Sumner|Jackson Twnshp H80|B800,91
Sumner|London Twnshp|B900,593
Sumner|Mayfield City|700,76
Sumner|Milan City|800,34
Sumner|Morris Twnshp|C100,22
Sumner|Mulvane City Exclave A H82|900B,2
Sumner|Mulvane City Exclave B H79|900A,8
Sumner|Mulvane City|900,574
Sumner|Osborne Twnshp|C200,120
Sumner|Oxford City|1100,783
Sumner|Oxford Twnshp|C300,179
Sumner|Palestine Twnshp|C400,145
Sumner|Ryan Twnshp|C500,64
Sumner|Seventy-six Twnshp|C600,207
Sumner|South Haven City|1200,246
Sumner|South Haven Twnshp|C700,142
Sumner|Springdale Twnshp|C800,274
Sumner|Sumner Twnshp|C900,85
Sumner|Valverde Twnshp H80|D100,91
Sumner|Walton Twnshp|D200,136
Sumner|Wellington City 1|1310,2156
